caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2020-08-11,-0.008020,-0.008025,-0.001109,-0.001122,28784091600.00,505,29016961500.00,505,3333.69,-0.007969
2020-08-12,0.014106,0.013963,0.006204,0.006094,29185971900.00,505,28784091600.00,505,3380.35,0.013997
2020-08-13,-0.001655,-0.001928,-0.004840,-0.005237,29129815400.00,505,29185971900.00,505,3373.43,-0.002047
2020-08-14,-0.000052,-0.000123,0.002450,0.002345,29126231700.00,505,29129815400.00,505,3372.85,-0.000172
2020-08-17,0.002937,0.002915,-0.000615,-0.000664,29211223600.00,505,29126231700.00,505,3381.99,0.002710
2020-08-18,0.002708,0.002553,-0.004855,-0.005017,29285808800.00,505,29211223600.00,505,3389.78,0.002303
2020-08-19,-0.004358,-0.004516,-0.004294,-0.004386,29153568600.00,505,29285808800.00,505,3374.85,-0.004404
2020-08-20,0.003108,0.003077,-0.005747,-0.005813,29243260300.00,505,29153568600.00,505,3385.51,0.003159
2020-08-21,0.003508,0.003448,-0.001497,-0.001554,29344086600.00,505,29243260300.00,505,3397.16,0.003441
2020-08-24,0.010110,0.009998,0.016914,0.016842,29637453700.00,505,29344086600.00,505,3431.28,0.010044
2020-08-25,0.003522,0.003512,0.000042,0.000028,29741533000.00,505,29637453700.00,505,3443.62,0.003596
2020-08-26,0.010173,0.010166,-0.001863,-0.001888,30043916800.00,505,29741533000.00,505,3478.73,0.010196
2020-08-27,0.001848,0.001778,0.005959,0.005832,30097326900.00,505,30043916800.00,505,3484.55,0.001673
2020-08-28,0.006933,0.006833,0.008720,0.008518,30303093100.00,505,30097326900.00,505,3508.01,0.006733
2020-08-31,-0.002009,-0.002127,-0.008278,-0.008520,30251978100.00,505,30303093100.00,505,3500.31,-0.002195
2020-09-01,0.007952,0.007933,0.003248,0.003171,30491962200.00,505,30251978100.00,505,3526.65,0.007525
2020-09-02,0.015351,0.015251,0.018473,0.018419,30957326500.00,505,30491962200.00,505,3580.84,0.015366
2020-09-03,-0.034955,-0.035140,-0.022344,-0.022517,29869590800.00,505,30957326500.00,505,3455.06,-0.035126
2020-09-04,-0.008178,-0.008178,-0.001950,-0.001950,29624962100.00,505,29869590800.00,505,3426.96,-0.008133
2020-09-08,-0.027921,-0.027962,-0.021247,-0.021342,28796595900.00,505,29624962100.00,505,3331.84,-0.027756
2020-09-09,0.020237,0.020183,0.012548,0.012447,29377792400.00,505,28796595900.00,505,3398.96,0.020145
2020-09-10,-0.017577,-0.017626,-0.014947,-0.015066,28859991400.00,505,29377792400.00,505,3339.19,-0.017585
2020-09-11,0.000399,0.000354,0.004344,0.004303,28870225000.00,505,28859991400.00,505,3340.97,0.000533
2020-09-14,0.012983,0.012670,0.017203,0.016801,29235765900.00,505,28870225000.00,505,3383.54,0.012742
2020-09-15,0.005349,0.005333,0.000968,0.000895,29391693100.00,505,29235765900.00,505,3401.20,0.005219
2020-09-16,-0.004753,-0.004788,0.007356,0.007280,29250893900.00,505,29391693100.00,505,3385.49,-0.004619
2020-09-17,-0.008466,-0.008481,-0.004718,-0.004755,29002827300.00,505,29250893900.00,505,3357.01,-0.008412
2020-09-18,-0.011340,-0.011355,-0.011585,-0.011641,28673379200.00,505,29002827300.00,505,3319.47,-0.011183
2020-09-21,-0.011257,-0.011305,-0.025234,-0.025278,28380061500.00,505,28704624500.00,505,3281.06,-0.011571
2020-09-22,0.010820,0.010814,0.005121,0.005094,28686964700.00,505,28380061500.00,505,3315.57,0.010518
2020-09-23,-0.023827,-0.023895,-0.021753,-0.021797,28001481400.00,505,28686964700.00,505,3236.92,-0.023721
2020-09-24,0.003153,0.003103,0.001691,0.001628,28088236500.00,505,28001481400.00,505,3246.59,0.002987
2020-09-25,0.016035,0.016003,0.013323,0.013296,28518629400.00,505,28088236500.00,505,3298.46,0.015977
2020-09-28,0.016099,0.016099,0.018951,0.018951,28977761300.00,505,28518629400.00,505,3351.60,0.016111
2020-09-29,-0.004733,-0.004860,-0.007951,-0.008234,28836925700.00,505,28977761300.00,505,3335.47,-0.004813
2020-09-30,0.008263,0.008227,0.006225,0.006129,29069852400.00,505,28836925700.00,505,3363.00,0.008254
2020-10-01,0.005692,0.005589,0.002666,0.002590,29232348100.00,505,29069852400.00,505,3380.80,0.005293
2020-10-02,-0.009760,-0.009764,0.004623,0.004612,28935883600.00,505,29221456900.00,504,3348.44,-0.009572
2020-10-05,0.018060,0.017956,0.018323,0.018285,29451277600.00,505,28931783400.00,503,3408.63,0.017976
2020-10-06,-0.014074,-0.014112,-0.010256,-0.010268,29035674700.00,505,29451277600.00,503,3360.95,-0.013988
2020-10-07,0.017389,0.017361,0.017865,0.017842,29553147700.00,505,29048845300.00,504,3419.45,0.017406
2020-10-08,0.008262,0.007963,0.014455,0.014233,29788244700.00,505,29553147700.00,504,3446.83,0.008007
2020-10-09,0.008996,0.008977,0.001569,0.001562,30057563000.00,506,29793885400.00,505,3477.13,0.008791
2020-10-12,0.016701,0.016701,0.007257,0.007257,30559576000.00,505,30057563000.00,505,3534.22,0.016419
2020-10-13,-0.006130,-0.006130,-0.010283,-0.010283,30372293100.00,505,30559576000.00,505,3511.93,-0.006307
2020-10-14,-0.006746,-0.006841,-0.002317,-0.002372,30164721300.00,505,30372293100.00,505,3488.67,-0.006623
2020-10-15,-0.001529,-0.001555,0.003940,0.003893,30117804100.00,505,30164721300.00,505,3483.34,-0.001528
2020-10-16,-0.000083,-0.000102,-0.000920,-0.000954,30117671900.00,505,30117804100.00,505,3483.81,0.000135
2020-10-19,-0.016384,-0.016384,-0.013509,-0.013509,29624220600.00,505,30117671900.00,505,3426.92,-0.016330
2020-10-20,0.004811,0.004793,0.006258,0.006248,29766215400.00,505,29624220600.00,505,3443.12,0.004727
2020-10-21,-0.002255,-0.002277,-0.003453,-0.003475,29697658900.00,505,29766215400.00,505,3435.56,-0.002196
2020-10-22,0.005249,0.005169,0.012922,0.012893,29848587800.00,505,29697658900.00,505,3453.49,0.005219
2020-10-23,0.003499,0.003480,0.005086,0.005074,29951915700.00,505,29848587800.00,505,3465.39,0.003446
2020-10-26,-0.018394,-0.018401,-0.023021,-0.023043,29400686000.00,505,29951915700.00,505,3400.97,-0.018590
2020-10-27,-0.002814,-0.002829,-0.012120,-0.012164,29317445300.00,505,29400686000.00,505,3390.68,-0.003026
2020-10-28,-0.035198,-0.035199,-0.031835,-0.031838,28285436700.00,505,29317445300.00,505,3271.03,-0.035288
2020-10-29,0.011972,0.011890,0.011000,0.010855,28621796600.00,505,28285436700.00,505,3310.11,0.011947
2020-10-30,-0.012228,-0.012335,-0.002270,-0.002546,28309783100.00,505,28621796600.00,505,3269.96,-0.012130
2020-11-02,0.012177,0.012163,0.022876,0.022852,28653742000.00,505,28309783100.00,505,3310.24,0.012318
2020-11-03,0.017793,0.017784,0.020224,0.020164,29163352600.00,505,28653742000.00,505,3369.16,0.017799
2020-11-04,0.022218,0.022216,0.000999,0.000994,29811247700.00,505,29163352600.00,505,3443.44,0.022047
2020-11-05,0.019562,0.019450,0.019544,0.019403,30391102500.00,505,29811247700.00,505,3510.45,0.019460
2020-11-06,-0.000014,-0.000144,-0.004363,-0.004445,30336157200.00,505,30340490700.00,504,3509.44,-0.000288
2020-11-09,0.011808,0.011720,0.046527,0.046401,30728141000.00,505,30336157200.00,504,3550.50,0.011700
2020-11-10,-0.001430,-0.001589,0.007107,0.006929,30679311200.00,505,30728141000.00,505,3545.53,-0.001400
2020-11-11,0.007900,0.007900,-0.001292,-0.001292,30921847900.00,505,30679311200.00,505,3572.66,0.007652
2020-11-12,-0.009679,-0.009881,-0.015831,-0.016018,30617047400.00,505,30921847900.00,505,3537.01,-0.009979
2020-11-13,0.013753,0.013664,0.022877,0.022742,31035369700.00,505,30617047400.00,505,3585.15,0.013610
2020-11-16,0.011511,0.011497,0.020348,0.020313,31392187700.00,505,31035369700.00,505,3626.91,0.011648
2020-11-17,-0.004613,-0.004750,-0.002688,-0.002837,31242340400.00,505,31402783500.00,505,3609.53,-0.004792
2020-11-18,-0.011277,-0.011454,-0.011165,-0.011259,30884708500.00,505,31242340400.00,505,3567.79,-0.011564
2020-11-19,0.004214,0.004150,0.004893,0.004770,31012956800.00,505,30884708500.00,505,3581.87,0.003946
2020-11-20,-0.006830,-0.006839,-0.005536,-0.005589,30800856500.00,505,31012956800.00,505,3557.54,-0.006793
2020-11-23,0.005592,0.005483,0.014566,0.014496,30969742800.00,505,30800856500.00,505,3577.59,0.005636
2020-11-24,0.016071,0.016057,0.020380,0.020346,31467025500.00,505,30969742800.00,505,3635.41,0.016162
2020-11-25,-0.001390,-0.001432,-0.006235,-0.006297,31421965400.00,505,31467025500.00,505,3629.65,-0.001584
2020-11-27,0.002563,0.002464,-0.000052,-0.000264,31498946700.00,505,31421965400.00,505,3638.35,0.002397
2020-11-30,-0.004343,-0.004503,-0.010302,-0.010531,31348856900.00,505,31498946700.00,505,3621.63,-0.004595
2020-12-01,0.011340,0.011161,0.009884,0.009741,31698811300.00,505,31348856900.00,505,3662.45,0.011271
2020-12-02,0.001739,0.001647,0.002299,0.002263,31751023300.00,505,31698811300.00,505,3669.01,0.001791
2020-12-03,-0.000470,-0.000657,0.004897,0.004718,31730176200.00,505,31751023300.00,505,3666.72,-0.000624
2020-12-04,0.008764,0.008707,0.015328,0.015308,32006487200.00,505,31730176200.00,505,3699.12,0.008836
2020-12-07,-0.001935,-0.001937,-0.005045,-0.005050,31944178200.00,505,32006487200.00,505,3691.96,-0.001936
2020-12-08,0.002839,0.002814,0.002905,0.002830,32035178600.00,505,31944178200.00,505,3702.25,0.002787
2020-12-09,-0.008042,-0.008090,-0.002846,-0.002932,31776024000.00,505,32035178600.00,505,3672.82,-0.007949
2020-12-10,-0.001213,-0.001306,-0.000455,-0.000556,31734618400.00,505,31776024000.00,505,3668.10,-0.001285
2020-12-11,-0.001222,-0.001245,-0.004802,-0.004838,31695118000.00,505,31734618400.00,505,3663.46,-0.001265
2020-12-14,-0.004099,-0.004280,-0.006786,-0.007152,31559829700.00,505,31695118000.00,505,3647.49,-0.004359
2020-12-15,0.012959,0.012945,0.015828,0.015770,31967745200.00,506,31564954700.00,506,3694.62,0.012921
2020-12-16,0.001945,0.001943,-0.002092,-0.002094,32029867400.00,506,31967745200.00,506,3701.17,0.001773
2020-12-17,0.005728,0.005682,0.006900,0.006820,32211851200.00,506,32029867400.00,506,3722.48,0.005758
2020-12-18,-0.003363,-0.003434,-0.003296,-0.003397,32101243200.00,506,32211851200.00,506,3709.41,-0.003511
2020-12-21,-0.004027,-0.004057,-0.007270,-0.007293,32620925300.00,505,32753808600.00,505,3694.92,-0.003906
2020-12-22,-0.001989,-0.002061,-0.004180,-0.004248,32553681900.00,505,32620925300.00,505,3687.26,-0.002073
2020-12-23,0.000729,0.000714,0.006381,0.006336,32576939600.00,505,32553681900.00,505,3690.01,0.000746
2020-12-24,0.003623,0.003520,0.002365,0.002262,32666322900.00,505,32576939600.00,505,3703.06,0.003537
2020-12-28,0.008919,0.008919,0.002918,0.002918,32957660500.00,505,32666322900.00,505,3735.36,0.008723
2020-12-29,-0.002235,-0.002235,-0.004992,-0.004992,32884007600.00,505,32957660500.00,505,3727.04,-0.002227
2020-12-30,0.001484,0.001373,0.006731,0.006487,32929142100.00,505,32884007600.00,505,3732.04,0.001342
2020-12-31,0.006377,0.006299,0.007515,0.007359,33142102700.00,505,32929142100.00,505,3756.07,0.006439
2021-01-04,-0.014456,-0.014508,-0.015334,-0.015364,32661694500.00,505,33142102700.00,505,3700.65,-0.014755
2021-01-05,0.007089,0.006972,0.009929,0.009905,32889426900.00,505,32661694500.00,505,3726.86,0.007083
2021-01-06,0.005644,0.005622,0.023095,0.023088,33074332800.00,505,32889426900.00,505,3748.14,0.005710
2021-01-07,0.015175,0.014964,0.009767,0.009568,33579668900.00,505,33084600200.00,505,3803.79,0.014847
2021-01-08,0.005929,0.005805,0.001660,0.001577,33774436400.00,505,33579668900.00,505,3824.68,0.005492
2021-01-11,-0.006926,-0.006926,-0.001117,-0.001117,33540508100.00,505,33774436400.00,505,3799.61,-0.006555
2021-01-12,0.000608,0.000608,0.007556,0.007556,33560909300.00,505,33540508100.00,505,3801.19,0.000416
2021-01-13,0.002202,0.002184,-0.002918,-0.002930,33634200600.00,505,33560909300.00,505,3809.84,0.002276
2021-01-14,-0.003836,-0.003948,0.003541,0.003467,33501424200.00,505,33634200600.00,505,3795.54,-0.003753
2021-01-15,-0.007237,-0.007251,-0.007259,-0.007273,33254102400.00,505,33501424200.00,505,3768.25,-0.007190
2021-01-19,0.008116,0.008079,0.004903,0.004873,33509796600.00,505,33241225400.00,504,3798.91,0.008136
2021-01-20,0.014159,0.014158,0.006776,0.006765,33986107000.00,505,33509796600.00,504,3851.85,0.013936
2021-01-21,0.000446,0.000367,-0.005201,-0.005237,34015657900.00,505,34004019100.00,505,3853.07,0.000317
2021-01-22,-0.002842,-0.002853,-0.004077,-0.004088,33918271400.00,505,34015657900.00,505,3841.47,-0.003011
2021-01-25,0.003733,0.003733,-0.000870,-0.000870,34044895500.00,505,33918271400.00,505,3855.36,0.003616
2021-01-26,-0.001275,-0.001280,-0.004500,-0.004511,33999252300.00,505,34044895500.00,505,3849.62,-0.001489
2021-01-27,-0.025727,-0.025728,-0.023345,-0.023347,33124639900.00,505,33999252300.00,505,3750.77,-0.025678
2021-01-28,0.009418,0.009316,0.011289,0.011161,33433233200.00,505,33124639900.00,505,3787.38,0.009761
2021-01-29,-0.019383,-0.019512,-0.017966,-0.018212,32812790600.00,505,33433233200.00,505,3714.24,-0.019312
2021-02-01,0.016284,0.016281,0.013115,0.013101,33346916700.00,505,32812790600.00,505,3773.86,0.016052
2021-02-02,0.014103,0.014093,0.013015,0.012982,33816880100.00,505,33346916700.00,505,3826.31,0.013898
2021-02-03,0.000777,0.000777,0.003043,0.003043,33842994400.00,505,33816880100.00,505,3830.17,0.001009
2021-02-04,0.010978,0.010879,0.012488,0.012379,34211092900.00,505,33842994400.00,505,3871.74,0.010853
2021-02-05,0.004043,0.003937,0.005635,0.005617,34345795200.00,505,34211092900.00,505,3886.83,0.003897
2021-02-08,0.007280,0.007258,0.011254,0.011181,34595245100.00,505,34345795200.00,505,3915.59,0.007399
2021-02-09,-0.001149,-0.001313,-0.000150,-0.000240,34549820300.00,505,34595245100.00,505,3911.23,-0.001113
2021-02-10,-0.000697,-0.000720,0.003325,0.003275,34525162300.00,505,34549820300.00,505,3909.88,-0.000345
2021-02-11,0.001754,0.001553,0.000370,0.000153,34579686200.00,505,34525162300.00,505,3916.38,0.001662
2021-02-12,0.004764,0.004717,0.005724,0.005616,34755879800.00,505,34592447500.00,505,3934.83,0.004711
2021-02-16,-0.000602,-0.000721,0.000463,0.000343,34731064600.00,505,34755879800.00,505,3932.59,-0.000569
2021-02-17,-0.000055,-0.000211,-0.000271,-0.000353,34723966900.00,505,34731064600.00,505,3931.33,-0.000320
2021-02-18,-0.004630,-0.004667,-0.005071,-0.005153,34562076000.00,505,34723966900.00,505,3913.97,-0.004416
2021-02-19,-0.001924,-0.001980,0.007454,0.007331,34493420500.00,505,34562076000.00,505,3906.71,-0.001855
2021-02-22,-0.007937,-0.008016,0.001190,0.001165,34217497500.00,505,34493420500.00,505,3876.50,-0.007733
2021-02-23,0.001221,0.001201,0.003046,0.003005,34258515800.00,505,34217497500.00,505,3881.37,0.001256
2021-02-24,0.011304,0.011292,0.014453,0.014430,34645715700.00,505,34258515800.00,505,3925.43,0.011352
2021-02-25,-0.024413,-0.024547,-0.022618,-0.022795,33795223800.00,505,34645715700.00,505,3829.34,-0.024479
2021-02-26,-0.004621,-0.004737,-0.006351,-0.006558,33646155700.00,505,33795223800.00,505,3811.15,-0.004750
2021-03-01,0.023849,0.023823,0.022338,0.022288,34448826900.00,505,33646155700.00,505,3901.82,0.023791
2021-03-02,-0.008142,-0.008146,-0.004296,-0.004311,34168229100.00,505,34448826900.00,505,3870.29,-0.008081
2021-03-03,-0.013228,-0.013279,-0.005798,-0.005875,33714486800.00,505,34168229100.00,505,3819.72,-0.013066
2021-03-04,-0.013168,-0.013340,-0.014152,-0.014313,33264796000.00,505,33714486800.00,505,3768.47,-0.013417
2021-03-05,0.019351,0.019305,0.023326,0.023208,33906507400.00,505,33264796000.00,505,3841.94,0.019496
2021-03-08,-0.005542,-0.005553,0.005851,0.005826,33717929000.00,505,33906507400.00,505,3821.35,-0.005359
2021-03-09,0.014698,0.014608,0.002913,0.002721,34210433000.00,505,33717929000.00,505,3875.44,0.014155
2021-03-10,0.006106,0.006053,0.010216,0.010200,34417506100.00,505,34210433000.00,505,3898.81,0.006030
2021-03-11,0.010424,0.010350,0.006954,0.006815,34773392800.00,505,34417506100.00,505,3939.34,0.010395
2021-03-12,0.001315,0.001071,0.006945,0.006610,34810211900.00,505,34773392800.00,505,3943.34,0.001015
2021-03-15,0.006507,0.006461,0.009500,0.009419,35035291800.00,505,34810211900.00,505,3968.94,0.006492
2021-03-16,-0.001675,-0.001702,-0.008580,-0.008666,34975622600.00,505,35035291800.00,505,3962.71,-0.001570
2021-03-17,0.002983,0.002974,0.004535,0.004504,35080621900.00,505,34975622600.00,505,3974.12,0.002879
2021-03-18,-0.015014,-0.015083,-0.009445,-0.009477,34551547900.00,505,35080621900.00,505,3915.46,-0.014761
2021-03-19,-0.000361,-0.000464,-0.000896,-0.000947,34535979400.00,505,34551547900.00,505,3913.10,-0.000603
2021-03-22,0.007043,0.007041,0.001258,0.001253,34871795100.00,505,34627357800.00,505,3940.59,0.007025
2021-03-23,-0.007555,-0.007559,-0.014791,-0.014808,34608463300.00,505,34871795100.00,505,3910.52,-0.007631
2021-03-24,-0.005638,-0.005694,-0.001919,-0.001970,34411407800.00,505,34608463300.00,505,3889.14,-0.005467
2021-03-25,0.005370,0.005336,0.012016,0.011989,34594833100.00,505,34411407800.00,505,3909.52,0.005240
2021-03-26,0.016138,0.016130,0.017491,0.017471,35136617200.00,505,34594833100.00,505,3974.54,0.016631
2021-03-29,-0.000798,-0.000798,-0.005308,-0.005308,35108517400.00,505,35136617200.00,505,3971.09,-0.000868
2021-03-30,-0.002865,-0.002971,0.001993,0.001792,35005100900.00,505,35108517400.00,505,3958.55,-0.003158
2021-03-31,0.003844,0.003765,-0.000814,-0.000922,35119621100.00,505,35005100900.00,505,3972.89,0.003623
2021-04-01,0.011758,0.011755,0.010930,0.010924,35531989800.00,505,35119621100.00,505,4019.87,0.011825
2021-04-05,0.014844,0.014716,0.009502,0.009462,36054678200.00,505,35531989800.00,505,4077.91,0.014438
2021-04-06,-0.000815,-0.000858,0.001064,0.001036,36023758500.00,505,36054678200.00,505,4073.94,-0.000974
2021-04-07,0.001400,0.001372,-0.003328,-0.003351,36073202800.00,505,36023758500.00,505,4079.95,0.001475
2021-04-08,0.004571,0.004345,0.001357,0.001208,36229916000.00,505,36073202800.00,505,4097.17,0.004221
2021-04-09,0.007657,0.007645,0.005903,0.005869,36506879000.00,505,36229916000.00,505,4128.80,0.007720
2021-04-12,-0.000051,-0.000067,0.001546,0.001536,36504250300.00,505,36506879000.00,505,4127.99,-0.000196
2021-04-13,0.003534,0.003534,-0.001821,-0.001821,36633288500.00,505,36504250300.00,505,4141.59,0.003295
2021-04-14,-0.004158,-0.004275,0.001622,0.001557,36476875200.00,505,36633288500.00,505,4124.66,-0.004088
2021-04-15,0.011068,0.011048,0.007696,0.007671,36863426100.00,505,36460613300.00,504,4170.42,0.011094
2021-04-16,0.003581,0.003581,0.004207,0.004207,36995581700.00,505,36863426100.00,504,4185.47,0.003609
2021-04-19,-0.005326,-0.005326,-0.004883,-0.004883,36798455000.00,505,36995581700.00,504,4163.26,-0.005306
2021-04-20,-0.006726,-0.006757,-0.007631,-0.007668,36563941900.00,505,36814791400.00,505,4134.94,-0.006802
2021-04-21,0.009310,0.009310,0.013686,0.013683,36905719100.00,505,36563941900.00,505,4173.42,0.009306
2021-04-22,-0.009237,-0.009314,-0.006464,-0.006496,36561226800.00,505,36905719100.00,505,4134.98,-0.009211
2021-04-23,0.010961,0.010928,0.011098,0.011034,36959393200.00,505,36561226800.00,505,4180.17,0.010929
2021-04-26,0.001814,0.001814,0.001882,0.001882,37026207500.00,505,36959393200.00,505,4187.62,0.001782
2021-04-27,-0.000326,-0.000333,0.001545,0.001532,37013768800.00,505,37026207500.00,505,4186.72,-0.000215
2021-04-28,-0.000720,-0.000725,0.000082,0.000063,36986939600.00,505,37013768800.00,505,4183.18,-0.000846
2021-04-29,0.006769,0.006712,0.007131,0.007003,37235274400.00,505,36986939600.00,505,4211.47,0.006763
2021-04-30,-0.006870,-0.006947,-0.007976,-0.008101,36964662900.00,505,37235274400.00,505,4181.17,-0.007195
2021-05-03,0.002564,0.002561,0.006078,0.006072,37059282500.00,505,36964662900.00,505,4192.66,0.002748
2021-05-04,-0.006907,-0.006907,-0.001728,-0.001728,36803287200.00,505,37059282500.00,505,4164.66,-0.006678
2021-05-05,0.000718,0.000713,0.002800,0.002783,36829635500.00,505,36803287200.00,505,4167.59,0.000704
2021-05-06,0.008241,0.008069,0.005058,0.004955,37126797600.00,505,36829635500.00,505,4201.62,0.008165
2021-05-07,0.007419,0.007251,0.010615,0.010503,37395849400.00,505,37126797600.00,505,4232.60,0.007373
2021-05-10,-0.010683,-0.010706,-0.004154,-0.004204,36995476600.00,505,37395849400.00,505,4188.43,-0.010436
2021-05-11,-0.008571,-0.008586,-0.011198,-0.011235,36677847900.00,505,36995476600.00,505,4152.10,-0.008674
2021-05-12,-0.021445,-0.021575,-0.022581,-0.022662,35886522300.00,505,36677847900.00,505,4063.04,-0.021449
2021-05-13,0.012223,0.012053,0.013884,0.013702,36319079500.00,505,35886522300.00,505,4112.50,0.012173
2021-05-14,0.015167,0.015092,0.015666,0.015567,36875892400.00,505,36327632400.00,505,4173.85,0.014918
2021-05-17,-0.002492,-0.002495,-0.000590,-0.000596,36783901900.00,505,36875892400.00,505,4163.29,-0.002530
2021-05-18,-0.008300,-0.008419,-0.008567,-0.008680,36474229100.00,505,36783901900.00,505,4127.83,-0.008517
2021-05-19,-0.002870,-0.003006,-0.005387,-0.005440,36364601400.00,505,36474229100.00,505,4115.68,-0.002943
2021-05-20,0.010717,0.010629,0.007353,0.007214,36751072800.00,505,36364601400.00,505,4159.12,0.010555
2021-05-21,-0.000865,-0.000904,0.001210,0.001142,36717729100.00,505,36751072800.00,505,4155.86,-0.000784
2021-05-24,0.010082,0.009986,0.006230,0.006166,37084409500.00,505,36717729100.00,505,4197.05,0.009911
2021-05-25,-0.002094,-0.002107,-0.004698,-0.004736,37006295900.00,505,37084409500.00,505,4188.13,-0.002125
2021-05-26,0.002033,0.002021,0.004376,0.004352,37081041100.00,505,37006295900.00,505,4195.99,0.001877
2021-05-27,0.001228,0.001136,0.005323,0.005155,37123167900.00,505,37081041100.00,505,4200.88,0.001165
2021-05-28,0.000802,0.000679,0.000850,0.000632,37145970100.00,505,37123167900.00,505,4204.11,0.000769
2021-06-01,-0.000367,-0.000397,0.003908,0.003874,37131229400.00,505,37145970100.00,505,4202.04,-0.000492
2021-06-02,0.001474,0.001374,0.001149,0.001080,37182322900.00,505,37131229400.00,505,4208.12,0.001447
2021-06-03,-0.003606,-0.003766,-0.001639,-0.001810,37041699800.00,506,37191248200.00,506,4192.85,-0.003629
2021-06-04,0.008929,0.008916,0.004910,0.004875,37365710800.00,505,37036014300.00,505,4229.89,0.008834
2021-06-07,-0.000694,-0.000717,-0.002048,-0.002088,37346232000.00,505,37365710800.00,505,4226.52,-0.000797
2021-06-08,0.000360,0.000340,0.001627,0.001571,37358742800.00,505,37346232000.00,505,4227.26,0.000175
2021-06-09,-0.001831,-0.001870,-0.004562,-0.004628,37289031100.00,505,37358742800.00,505,4219.55,-0.001824
2021-06-10,0.004762,0.004716,0.001240,0.001144,37464894400.00,505,37289031100.00,505,4239.18,0.004652
2021-06-11,0.001970,0.001946,0.003543,0.003500,37537851200.00,505,37464894400.00,505,4247.44,0.001948
2021-06-14,0.002089,0.001844,-0.003819,-0.004148,37607096800.00,505,37537851200.00,505,4255.15,0.001815
2021-06-15,-0.002041,-0.002076,0.000543,0.000479,37529039500.00,505,37607096800.00,505,4246.59,-0.002012
2021-06-16,-0.005393,-0.005406,-0.006808,-0.006851,37326153800.00,505,37529039500.00,505,4223.70,-0.005390
2021-06-17,-0.000150,-0.000177,-0.010119,-0.010147,37319308500.00,505,37326153800.00,505,4221.86,-0.000436
2021-06-18,-0.012998,-0.013046,-0.016728,-0.016759,36832458700.00,505,37319308500.00,505,4166.45,-0.013125
2021-06-21,0.013940,0.013895,0.019539,0.019501,37344262600.00,505,36832458700.00,505,4224.79,0.014002
2021-06-22,0.005163,0.005163,0.001438,0.001438,37537074700.00,505,37344262600.00,505,4246.44,0.005125
2021-06-23,-0.000985,-0.000988,-0.001416,-0.001421,37499991500.00,505,37537074700.00,505,4241.84,-0.001083
2021-06-24,0.005864,0.005760,0.006583,0.006475,37716449200.00,505,37499991500.00,505,4266.49,0.005811
2021-06-25,0.003250,0.003234,0.007355,0.007325,37821308400.00,505,37716449200.00,505,4280.70,0.003331
2021-06-28,0.002246,0.002246,-0.004317,-0.004317,37906241700.00,505,37821308400.00,505,4290.61,0.002315
2021-06-29,0.000272,0.000183,-0.000994,-0.001156,37913165800.00,505,37906241700.00,505,4291.80,0.000277
2021-06-30,0.001445,0.001416,0.002504,0.002427,37948104600.00,505,37913165800.00,505,4297.50,0.001328
2021-07-01,0.005164,0.005097,0.007090,0.007015,38137485000.00,505,37948104600.00,505,4319.94,0.005222
2021-07-02,0.007751,0.007628,0.002398,0.002344,38427384800.00,505,38137485000.00,505,4352.34,0.007500
2021-07-06,-0.001723,-0.001767,-0.008657,-0.008700,38359516200.00,505,38427384800.00,505,4343.54,-0.002022
2021-07-07,0.003334,0.003333,0.002030,0.002027,38487361900.00,505,38359516200.00,505,4358.13,0.003359
2021-07-08,-0.008136,-0.008326,-0.010560,-0.010664,38166906700.00,505,38487361900.00,505,4320.82,-0.008561
2021-07-09,0.011143,0.011129,0.016336,0.016288,38591647500.00,505,38166906700.00,505,4369.55,0.011278
2021-07-12,0.003520,0.003520,0.002671,0.002671,38727481000.00,505,38591647500.00,505,4384.63,0.003451
2021-07-13,-0.003597,-0.003600,-0.009424,-0.009440,38588065800.00,505,38727481000.00,505,4369.21,-0.003517
2021-07-14,0.001294,0.001169,-0.001468,-0.001531,38633362100.00,505,38588065800.00,505,4374.30,0.001165
2021-07-15,-0.003349,-0.003384,-0.002764,-0.002813,38502665100.00,505,38633362100.00,505,4360.03,-0.003262
2021-07-16,-0.007496,-0.007496,-0.008455,-0.008455,38210158500.00,505,38502665100.00,505,4327.16,-0.007539
2021-07-19,-0.015761,-0.015777,-0.018717,-0.018728,37607299500.00,505,38210158500.00,505,4258.49,-0.015870
2021-07-20,0.015235,0.015206,0.019868,0.019846,38176967100.00,505,37607299500.00,505,4323.06,0.015163
2021-07-21,0.008140,0.008139,0.010819,0.010816,38573494400.00,505,38260485100.00,505,4358.69,0.008242
2021-07-22,0.002072,0.001999,-0.003285,-0.003315,38654496500.00,505,38573494400.00,505,4367.48,0.002017
2021-07-23,0.010027,0.009986,0.008080,0.008045,39038854200.00,505,38654496500.00,505,4411.79,0.010145
2021-07-26,0.002546,0.002535,0.003618,0.003594,39136281600.00,505,39038854200.00,505,4422.30,0.002382
2021-07-27,-0.004933,-0.004937,-0.002091,-0.002103,38942743800.00,505,39136281600.00,505,4401.46,-0.004712
2021-07-28,-0.000167,-0.000175,0.000321,0.000311,38935912000.00,505,38942743800.00,505,4400.64,-0.000186
